user_id,item_id
1449,796 2248 3269 618 2564 6 406 1146 3529 124
1450,2165 1858 3557 367 1593 256 2630 410 1324 621
1451,3367 69 530 3327 304 1746 702 1337 3046 289
1452,3256 1315 3119 382 438 1086 2132 2185 3415 186
1453,2833 1039 3264 1178 1463 1657 1706 1164 2036 2664
1454,2468 482 3306 528 1678 1096 2086 1688 3669 293
1455,1422 1032 3231 382 2639 3256 2068 2297 778 728
1456,2402 2828 1811 324 1807 2814 3701 3151 2005 1191
1457,1510 16 3332 320 488 1030 2410 3511 3390 502
1458,501 339 2468 3286 1328 232 3272 563 3053 1711
1459,3692 1211 2366 2745 1614 2054 631 2603 472 1030
1460,2328 1968 2224 1030 1946 2460 3534 2387 289 613
1461,467 527 1781 1633 2132 2484 3521 438 578 465
1462,2784 2603 2789 93 1211 573 3050 543 10 3653
1463,2757 1831 2194 3358 1248 3435 1007 2602 3172 543
1464,702 1545 488 1573 1670 2574 2653 2814 2365 2314
1465,401 28 2534 772 2745 2114 2210 3423 214 3059
1466,487 3105 652 2190 2402 1340 3600 2956 2165 1726
1467,1568 2967 971 3482 1916 2956 2534 2784 3427 1211
1468,304 3253 1456 1932 409 2500 7 986 1460 857
1469,2980 3513 1007 1100 2221 1463 1052 2432 2136 2800
1470,1956 2389 1078 1240 553 3696 3557 1525 583 3701
1471,2132 79 2858 2643 3677 3090 234 3431 1700 2920
1472,1272 1781 3133 398 2757 2376 2653 43 2920 2185
1473,1781 3023 1223 3317 2281 2673 183 1001 2688 1102
1474,2673 12 1463 3059 1045 2652 3282 3606 3535 2646
1475,1186 451 1012 3441 2757 28 2534 3372 1353 1652
1476,22 1227 333 3349 1341 1102 2365 1045 3220 1850
1477,966 3105 817 3677 2345 1304 1178 3059 168 1001
1478,3409 152 3692 512 2187 2789 375 2630 3013 3022
1479,817 3282 2222 220 3613 3141 2833 2636 2112 3213
1480,3513 105 3474 170 2673 2090 3269 772 20 2275
1481,1668 2281 482 527 3256 2370 1371 2256 1510 2382
1482,1762 3002 3311 183 452 2774 312 467 802 1868
1483,1371 561 584 2457 1775 1840 3335 3021 3131 2248
1484,584 204 451 1960 3151 1453 333 883 452 1354
1485,2780 1001 3527 324 867 339 646 663 640 2239
1486,2054 166 3669 3402 69 584 1814 3474 1811 1184
1487,361 2140 3013 20 2410 3418 1808 868 1868 2626
1488,208 1184 530 2050 2458 2617 947 1371 3656 779
1489,220 1690 1177 59 1645 2581 2389 279 3159 974
1490,2613 2340 353 3658 799 2584 2082 774 182 3238
1491,3153 3473 3269 3272 2366 772 2673 1638 1011 120
1492,2186 755 3463 743 793 1246 904 1096 818 1248
1493,36 1861 2190 2384 1921 1510 2967 2297 3280 2364
1494,312 3311 208 2210 640 1543 82 138 1037 1354
1495,293 650 3529 82 2646 3238 1096 2528 2397 2129
1496,409 2402 1633 3022 1460 3253 183 382 989 1165
1497,1354 779 28 1638 1487 375 3409 3364 1238 620
1498,93 618 136 2633 1051 1690 663 1781 1568 2673
1499,398 774 640 3060 3272 3441 1007 472 1211 1809
1500,944 1615 1782 2960 361 3153 2136 696 1463 2086
1501,2784 772 3269 1001 2956 1039 2606 1481 1592 2874
1502,398 1617 312 1868 2862 3238 452 3435 1920 3677
1503,246 779 22 1887 36 2960 640 2502 3205 59
1504,1583 1657 1146 922 3151 36 1855 3141 761 3216
1505,3205 3692 1030 922 1371 3256 508 3496 1023 2920
1506,2210 790 2630 2688 1543 2365 3409 1960 3529 119
1507,1811 1197 3382 2127 1516 1190 1505 2974 2541 589
1508,3238 2960 2222 3415 2076 640 1950 3172 3409 2908
1509,482 1543 3111 1052 2639 79 3669 1686 1096 2484
1510,188 472 857 409 2005 1781 2500 1223 1932 702
1511,2054 1304 3402 2410 1753 732 462 1889 2068 2148
1512,3473 1590 2652 3282 2136 1073 1096 3597 189 2570
1513,971 1205 2036 1859 3528 3671 674 2384 1403 1134
1514,1341 3415 2956 3220 1510 43 3534 188 2067 774
1515,2468 640 16 1102 1658 2480 283 2067 2768 1782
1516,1809 1248 983 1211 755 3463 2222 119 994 830
1517,20 1831 561 309 2574 622 3565 1556 1936 1893
1518,409 487 2054 3013 3253 528 2031 3529 3600 2474
1519,3082 2676 152 2800 3353 500 10 236 2387 184
1520,1984 799 2132 183 802 3256 1490 3005 1096 2784
1521,3051 3463 3511 2315 1490 376 2338 1108 398 52
1522,1491 394 2908 52 1681 1831 1699 2574 1731 527
1523,3293 1493 1096 2970 2269 1824 827 43 1794 1582
1524,1960 944 2706 2169 3365 3694 3367 640 1928 3562
1525,2005 2402 2653 190 1377 989 221 409 652 1932
1526,20 2527 1505 165 481 3019 1537 3166 2967 3426
1527,1184 3438 2054 3597 1193 863 1678 1811 1227 1501
1528,1354 1543 2127 1699 3066 1736 2974 569 601 124
1529,2210 2603 1211 640 463 1354 304 1560 82 1568
1530,2980 463 2387 3600 3670 2784 1638 1848 1936 3000
1531,16 431 2956 1374 1471 3637 3131 3049 2364 2780
1532,132 2745 2140 3031 902 1039 461 3262 2928 1030
1533,1227 530 3402 3157 1184 3656 1840 1615 3438 1278
1534,152 3489 2119 3227 1536 3338 3473 169 1855 2630
1535,487 2402 1543 779 528 1887 1633 1354 2991 2564
1536,487 1543 1030 2956 1548 512 3212 2366 793 1039
1537,3116 1037 3438 872 1456 3035 1670 1956 1272 2308
1538,620 1593 3050 3000 1858 10 2387 1216 870 375
1539,640 2757 1248 543 3692 501 563 214 105 283
1540,3269 3151 1360 513 2646 1997 618 2488 494 2931
1541,1505 2817 152 2365 584 2676 3198 318 22 2789
1542,487 1456 304 1932 986 989 2402 2005 857 120
1543,779 2384 458 2798 2165 1690 2114 3516 587 361
1544,220 3668 2933 1324 1134 3418 3595 2470 3475 1912
1545,3272 3694 498 707 870 1293 1354 1831 2169 1316
1546,2745 3051 2646 331 868 361 3276 1808 461 458
1547,1788 1205 1316 2086 863 357 1331 1848 2776 2928
1548,1328 3113 3213 1463 2261 1782 1275 2969 474 3282
1549,176 476 1615 1039 3350 1353 1037 3367 1184 3670
1550,3358 3317 82 2847 1668 2382 1371 528 3116 3463
1551,3142 1045 1510 166 3202 3496 1376 2673 3282 894
1552,1184 1678 166 1590 2054 3597 2915 3350 530 1655
1553,3583 2335 3653 3489 2293 2587 951 663 1070 3198
1554,790 320 1884 1371 2673 2541 2574 1804 1571 312
1555,944 801 409 3358 3119 2636 3133 1023 1471 467
1556,2070 2474 3557 431 936 2165 36 2466 421 3350
1557,2626 2500 3049 398 1913 2501 2603 2067 1328 501
1558,3382 1279 2630 1543 2510 1354 3153 318 2365 3583
1559,1868 3600 2858 1422 1470 2132 2068 728 2639 3415
1560,692 241 1859 613 136 936 1362 93 1238 3180
1561,3220 172 3528 1777 3692 583 1956 2980 2054 1023
1562,3023 451 3264 3367 58 1505 1045 771 124 831
1563,2210 584 1573 1831 3371 3224 1211 1686 2630 1560
1564,523 2502 1543 2248 1505 2474 2345 611 1186 2006
1565,3613 204 1968 2528 1848 3529 1379 2502 3412 583
1566,796 1830 1030 790 367 1083 2980 1720 3516 1309
1567,1205 3153 3537 1456 228 2088 1832 2646 2370 2947
1568,3476 3390 3653 620 523 2248 2091 3600 453 2908
1569,1001 646 2342 1668 650 3705 1470 578 1127 1510
1570,3131 1811 3105 2470 236 472 1205 1083 2928 3059
1571,2293 187 3537 2116 3656 1459 2688 3432 2477 2892
1572,2132 482 1633 1422 650 2370 3256 2068 234 2774
1573,3216 1840 573 1745 1699 1080 2143 260 966 3528
1574,2068 868 3262 398 501 3371 3053 2210 913 3327
1575,476 109 2210 82 3022 208 3142 2129 2342 523
1576,1376 3213 1315 863 1428 3418 1658 1328 3677 1371
1577,2068 43 1516 569 601 3159 3382 2127 1166 2132
1578,3238 398 2603 2129 293 3349 3005 2048 3046 3660
1579,3382 2474 1678 3438 3350 677 569 2054 2457 1184
1580,2688 1997 1331 2606 237 732 1548 384 1011 3289
1581,640 184 1279 883 1859 1946 367 2709 989 2224
1582,1086 463 640 246 3335 2557 452 2387 772 1936
1583,361 3474 2175 2185 1124 3579 605 3327 3608 872
1584,2502 2314 16 2148 2692 1516 3059 331 2917 3437
1585,569 853 1197 1166 601 3068 1699 2470 2541 3349
1586,3365 3677 246 2132 3256 438 1984 1052 1633 3119
1587,609 1272 2653 1858 1300 312 1246 3670 174 2345
1588,2338 124 3583 3482 3172 2054 3513 1615 3053 3534
1589,37 2345 2086 2833 802 2515 3382 2617 1747 810
1590,1543 3403 652 3013 3065 1132 1688 472 730 2688
1591,3153 2510 1543 2828 2564 1855 2067 2931 1583 989
1592,452 618 1376 1720 3390 1453 2248 1140 607 3597
1593,2784 204 3298 59 3696 1652 1240 2119 3338 663
1594,2169 2338 2988 3465 2908 1640 3231 1044 3396 2387
1595,1655 3402 3216 1671 657 2509 947 169 728 743
1596,1746 2980 208 2630 3463 1668 2933 3205 1960 793
1597,1248 1617 1699 680 563 784 1427 512 618 2584
1598,1652 784 3677 1240 512 2763 36 452 3331 1811
1599,3475 3659 3213 1487 2812 802 3250 1930 631 3215
1600,36 2664 1300 528 2980 3000 160 2387 3335 813
1601,2345 232 389 452 528 3013 1246 3406 1300 2037
1602,2210 476 2757 2297 779 208 3022 3272 2630 1030
1603,1227 1590 124 2528 640 3390 2980 2636 1916 2757
1604,1184 3067 3367 3402 2306 1688 1193 2308 3431 69
1605,3409 2169 1316 1505 2617 512 10 375 691 2293
1606,476 3005 3046 1175 2125 2480 3022 2993 566 3266
1607,2757 3036 3696 1096 2326 1127 2857 1861 2210 1044
1608,2366 1850 1341 3335 779 1592 971 186 2617 2006
1609,2281 183 2501 1858 2338 2603 1887 2190 2874 2502
1610,1543 3153 2515 3390 3272 640 2169 1560 3423 2646
1611,1039 2210 1223 741 93 152 2365 601 2564 1011
1612,779 2757 2365 2980 2784 3289 717 312 523 188
1613,2980 3238 182 2050 2314 2757 2626 1920 1270 1018
1614,1018 138 3489 983 318 1527 208 1127 904 2170
1615,2335 2067 2050 2789 1912 283 2493 165 3418 1889
1616,2387 1505 160 1300 3000 10 3262 640 2557 3335
1617,2054 3448 3365 3677 2960 1470 802 120 1023 2024
1618,1365 1490 983 3660 2470 3059 672 1831 2215 2159
1619,1505 584 1044 3435 802 182 1868 3358 1491 1278
1620,361 3269 166 1711 1386 809 3228 73 528 818
1621,779 253 1583 1707 3000 2466 2510 1644 2630 1324
1622,2277 1956 2331 2574 2862 3125 2616 1475 389 3253
1623,944 1617 3111 845 947 1956 890 2125 605 1984
1624,3327 1490 2397 863 3360 1746 3087 1160 2348 166
1625,3049 3262 36 1855 3670 1640 2541 2705 774 2602
1626,2185 801 1272 3656 2653 174 2814 1801 2402 1545
1627,3424 2528 2457 707 802 2688 2338 1078 214 93
1628,1912 1360 1179 692 2456 1134 3125 1505 3223 3649
1629,2561 312 1505 702 2037 2023 1459 1545 2363 1691
1630,584 2088 2366 863 2732 1039 1205 124 2185 989
1631,3600 527 512 312 3111 1470 1371 3256 174 528
1632,3660 3456 3701 1279 163 2857 1652 2259 1341 1887
1633,1505 559 3159 2983 3250 2710 2248 421 3516 3289
1634,2812 3049 1487 512 2848 2798 2091 813 153 1296
1635,1316 1792 1868 1037 3272 312 160 801 2617 1831
1636,2297 796 2664 779 640 2402 1831 1543 208 93
1637,2338 293 331 1037 2273 778 463 2005 570 107
1638,2933 1505 120 528 3415 2256 527 1456 452 2643
1639,2643 619 2261 2606 2933 2603 707 3371 603 2190
1640,640 649 883 93 3441 1711 2652 499 2973 2570
1641,2534 1960 3059 2470 913 279 428 2480 3327 1463
1642,3153 120 124 3600 1543 2617 382 528 883 3272
1643,3349 96 680 3005 3660 1248 3358 3318 818 2636
1644,619 2757 3036 93 3473 2933 1658 3692 529 561
1645,3036 463 584 1096 132 2484 2129 2564 2345 3660
1646,1316 1227 561 2617 1950 188 2387 1560 1315 487
1647,802 2574 2370 2132 1633 312 801 3276 1470 184
1648,2653 1505 801 2297 802 312 79 2557 2613 2709
1649,3059 3473 494 1884 28 2828 1583 120 2265 2224
1650,3358 1044 2480 3238 36 1445 3172 1920 1491 1270
1651,523 2230 3272 2342 640 3215 779 1831 1638 2293
1652,132 1069 741 2054 2858 537 451 3023 1379 719
1653,2342 3119 2382 3415 3521 120 2639 43 2132 1984
1654,1102 1341 1439 2365 2910 1946 611 3105 2470 1376
1655,12 1102 1641 587 732 2272 1486 2688 1715 3049
1656,779 3153 94 2801 1731 707 208 2732 1337 640
1657,2457 3116 677 2620 3628 216 3151 809 1765 3065
1658,476 530 3597 1453 2076 2054 1353 2128 3046 3670
1659,2384 870 1537 1912 106 498 543 2338 3062 1715
1660,3353 3231 652 132 2122 1706 2370 2265 406 863
1661,3227 2956 1184 1376 3067 1240 3142 1887 3116 2261
1662,2916 2574 1337 482 2210 1316 2639 3111 3409 2256
1663,2119 1070 760 2630 1729 784 2934 663 646 1172
1664,487 621 2127 3021 561 3668 2956 1471 966 942
1665,1337 1505 1686 3187 1781 3035 1573 234 2814 762
1666,3013 1353 677 1800 2282 3628 1453 529 2076 2801
1667,872 1287 37 2273 1568 1501 3220 1001 1140 785
1668,1868 863 232 3153 702 2814 174 2363 427 1223
1669,1615 228 3013 2862 138 3529 2265 3075 732 2006
1670,2812 1211 1861 3248 429 2709 2222 3298 3660 1912
1671,465 2382 1681 2833 1086 3059 93 73 1781 1525
1672,3367 3637 2512 2282 1436 719 1671 619 182 1453
1673,2510 1078 1108 1617 2331 515 2633 3238 212 3048
1674,1172 2745 3151 1775 1560 2967 817 2365 3141 3579
1675,2646 2745 136 3113 1178 135 1186 1428 2181 3213
1676,1543 3153 1186 3269 796 1511 1316 2828 1592 2798
1677,2338 293 2397 755 1868 2237 2653 3005 830 1248
1678,138 293 1809 2175 3327 1868 1811 1746 771 1490
1679,512 1371 429 2256 728 1912 2128 1278 43 3628
1680,232 1855 2774 10 1638 1952 2534 995 333 688
1681,3529 2352 260 580 3066 3205 267 737 3150 3048
1682,236 1240 152 124 1859 2817 2387 3390 1657 3247
1683,1470 3701 1304 166 1398 2916 3133 1341 2308 3231
1684,2222 3583 1070 663 1505 1960 1652 1536 1289 331
1685,640 2067 2980 2501 1546 2603 2630 183 2784 1736
1686,82 2745 36 1583 2366 1960 138 2967 3529 2121
1687,3668 253 2165 2587 2335 59 1069 1309 3696 184
1688,82 3694 2630 1548 2331 1831 640 2626 1583 3248
1689,3388 1735 335 1065 3066 1886 3510 2707 2970 868
1690,618 2091 2230 36 523 2116 187 512 3537 3432
1691,237 2840 2645 1471 2862 335 2833 3110 2122 105
1692,1858 3276 2076 2769 409 530 124 1633 2512 88
1693,2127 868 1354 569 2840 2269 2541 3427 3371 2470
1694,169 1086 2281 2653 451 401 2363 1186 2297 1245
1695,829 498 3653 1614 1927 2293 587 3059 598 449
1696,3248 3031 1809 2501 293 2630 785 3660 3441 902
1697,1583 372 2587 2067 1070 2592 877 132 3696 318
1698,3272 785 2129 3441 1746 1960 2847 883 1788 3390
1699,3311 640 452 488 1573 1781 2338 1831 1687 1272
1700,1505 569 3013 3153 1912 2297 3418 153 1039 3022
1701,2768 12 1775 52 1816 2308 1956 1746 90 1040
1702,2400 3298 1828 2031 208 2874 2692 2668 2960 944
1703,124 3692 2512 2564 3298 3367 1490 3677 293 3141
1704,2956 2967 2877 1001 2768 620 382 2510 3656 1098
1705,312 2376 1422 467 472 2409 2956 1037 220 3600
1706,1039 2402 453 3280 1831 1916 1928 793 399 1505
1707,2068 3256 1510 2132 3119 1887 2956 1052 512 2376
1708,922 3638 1593 3533 587 37 2673 2410 2933 2466
1709,1279 650 728 1470 1668 93 1505 1510 1422 2933
1710,1102 931 2256 3142 1463 2646 2502 220 2458 3282
1711,790 2488 2688 601 147 3652 383 1453 3683 498
1712,2128 3048 741 451 2673 2501 6 717 1030 870
1713,1316 2564 3153 3613 1223 2365 1968 476 3473 3677
1714,3256 472 3474 539 3513 2215 2817 2063 1492 2510
1715,1096 702 2222 476 774 568 2564 619 2129 2265
1716,85 995 872 1814 3334 2236 528 1560 2988 2570
1717,401 944 28 3272 3692 6 763 7 228 2488
1718,1279 3456 1544 463 2080 3166 2491 2676 1997 1511
1719,2215 2603 170 3606 2063 649 2090 81 631 105
1720,1543 2290 2800 974 1178 2399 1205 2709 652 1997
1721,452 2502 1762 2399 2182 309 947 3345 543 2483
1722,3472 1956 883 2331 2140 1831 1848 1861 3318 109
1723,1456 2185 472 1687 120 1560 2363 1956 452 3276
1724,2466 367 3557 2070 936 1223 1439 1451 3350 184
1725,2688 152 1354 318 3049 523 2745 1614 2646 779
1726,3131 1205 2630 1086 3187 523 2224 3694 10 2931
1727,1510 3408 2732 2630 1470 2050 2314 527 3215 2774
1728,3276 1848 3431 3417 2224 863 1543 1927 2265 3656
1729,3659 2128 899 3685 2485 2252 1640 339 461 2006
1730,779 124 1211 513 6 2956 401 2732 1960 2828
1731,3528 1316 3600 2980 1376 2574 3256 2370 529 472
1732,2798 618 741 1354 2224 2862 2248 3131 3456 2688
1733,2603 1855 2501 2210 1736 2757 1640 1831 2314 515
1734,3023 1638 1045 138 3456 1505 2076 1403 512 2036
1735,3332 3473 1078 1401 1855 2757 232 2510 1913 1686
1736,2466 236 2798 36 1560 620 3516 2732 1102 2709
1737,3441 3005 755 584 1746 2366 1001 2877 119 989
1738,1781 989 487 3253 1633 7 1560 120 409 857
1739,1030 810 1545 1573 1893 452 2112 20 2185 2574
1740,1011 1108 1127 1809 2620 2709 1180 166 3597 283
1741,3579 37 2308 863 3437 1615 3116 1033 1678 561
1742,1382 1782 2457 2148 361 598 2210 1711 3086 2622
1743,772 1950 168 69 1223 853 3225 3402 2529 1936
1744,2194 2908 3406 1127 774 3349 2145 569 3060 1814
1745,512 909 530 3606 3107 2836 1956 3066 2817 2140
1746,3151 2402 184 1505 2165 2798 2817 221 3456 778
1747,618 1997 2365 2789 93 2798 2011 2664 1952 2828
1748,487 1324 1828 613 375 2800 618 2817 3424 3653
1749,3694 1592 2186 2342 3534 312 1376 3046 1186 2557
1750,3272 1746 3583 1871 2187 482 333 1950 37 3677
1751,1855 2630 1401 1078 2633 1614 796 2626 3424 813
1752,2528 3046 2774 3390 1615 2175 3474 2265 2622 2468
1753,232 2934 1963 1033 3489 3198 1536 1045 467 3227
1754,728 3234 2626 488 818 3646 771 494 36 2541
1755,24 2794 2118 791 1824 636 2970 1027 549 1582
1756,543 1753 1078 3473 515 2210 774 573 3082 2230
1757,741 2798 2389 384 1376 109 2510 3418 3638 1271
1758,2328 2931 740 132 1937 1571 293 793 771 2277
1759,2557 2402 1354 3151 1505 28 1039 2828 1403 2798
1760,1536 2587 1289 1001 2980 2956 3532 1160 2338 784
1761,2054 1840 1720 872 452 3597 2587 3557 2874 409
1762,2076 124 2140 361 166 3476 1792 2512 947 2306
1763,799 2828 1205 1849 2630 3172 640 2210 1341 1811
1764,563 331 283 1753 1328 2067 1018 1920 3071 1527
1765,528 1868 3311 3035 488 2745 802 2512 1686 2646
1766,1337 2331 3534 119 2626 3051 543 802 2603 165
1767,1592 3141 2210 1102 922 2828 1403 1379 3668 3023
1768,3086 3253 2769 2617 1475 1912 3534 309 1078 3247
1769,609 2980 2515 2664 3000 2345 1078 452 3335 1300
1770,482 2774 3701 1546 1568 1859 2175 1328 2067 1830
1771,1456 2370 863 1811 3474 3677 487 3205 2122 2219
1772,1855 1545 2885 2574 3269 3473 3311 790 1039 1086
1773,93 2466 1354 1279 2830 618 1638 2384 3153 1543
1774,2082 3594 81 132 2774 3537 2457 37 3408 379
1775,2617 2833 951 1946 779 2626 1889 2457 2110 2874
1776,2908 3231 168 817 208 813 2603 3379 942 793
1777,1184 1134 3350 1840 1671 1218 2646 1858 1073 947
1778,331 3327 463 2129 1127 2132 313 3036 2297 3598
1779,563 621 3333 2757 214 2338 734 457 1960 1078
1780,3022 3423 1592 1039 1505 971 3600 472 37 3091
1781,3153 2366 1916 741 3423 3529 707 2281 1337 1403
1782,3656 584 1868 3262 3335 2387 3311 801 1216 174
1783,246 1583 2376 43 2980 2342 320 3256 482 2402
1784,152 2732 2256 3677 1316 1560 1711 2067 3298 1700
1785,174 312 43 3256 3157 488 1670 2409 3119 810
1786,613 153 253 2858 1184 1324 707 1720 2465 246
1787,188 1453 3600 2269 543 1428 3000 523 666 1278
1788,1762 304 3474 1536 760 802 3350 1315 3371 2186
1789,2789 2709 2710 375 3262 2830 2931 1178 147 2636
1790,796 1505 136 1997 1583 2557 1403 779 3529 3269
1791,3333 2797 1140 120 3031 601 2933 2272 1524 2248
1792,2224 3086 956 1422 3362 119 3353 132 922 2774
1793,2129 3046 1746 293 1809 1792 2175 3238 382 793
1794,3153 1688 2541 1808 2400 1328 1690 3465 1436 3415
1795,1831 2365 1172 1960 2603 3418 2281 3583 584 1102
1796,1638 2564 476 1211 93 2281 2210 2067 1850 1186
1797,467 802 2933 3311 1086 2774 3231 132 2510 1560
1798,2006 989 467 652 677 2636 1216 3367 2399 3172
1799,2345 1630 1246 501 3101 2068 3256 762 3415 527
1800,3051 2534 1205 983 20 734 3231 176 1690 2410
1801,2402 1808 3059 3021 1546 1912 2314 3528 3476 208
1802,236 3516 2365 2410 1205 813 3638 631 2895 401
1803,2335 204 3298 3227 1808 2119 2587 784 253 1781
1804,772 2314 2366 2290 2210 2570 1889 2510 2073 1859
1805,293 82 3036 3238 2250 1498 2688 1401 2222 501
1806,2314 2603 772 2633 740 1481 1546 3286 2389 1216
1807,2140 2527 487 2492 990 2410 1078 2534 3276 3427
1808,1808 2222 1175 28 3141 1505 2136 728 2570 1168
1809,707 3090 1617 771 3187 1516 3345 619 1621 2219
1810,584 2387 2664 402 1300 620 160 1376 1216 174
1811,168 1916 1337 702 69 2493 132 3256 2215 2185
1812,204 2466 1956 2602 3227 2800 1855 3298 1324 2510
1813,578 2382 3157 2424 429 2005 1633 1371 512 2342
1814,1968 922 320 2502 1211 2210 1376 1083 1956 2256
1815,2570 1045 1160 3023 2664 2282 3597 872 2186 1001
1816,376 1030 734 944 818 3333 76 3002 951 2636
1817,3111 1309 1678 1240 1201 657 2646 186 1958 3325
1818,1337 989 1278 293 398 3365 3677 2067 283 3256
1819,1587 119 69 911 1811 208 2510 2265 2659 2470
1820,1337 79 640 1573 1583 488 2653 174 2345 1686
1821,476 1831 2327 2956 3142 2365 2757 3298 1686 621
1822,1248 3234 2626 1328 543 2784 3105 2630 1546 649
1823,1711 2603 212 16 1937 113 3528 1099 3489 3327
1824,10 3248 1481 2011 523 913 740 2835 2352 1168
1825,293 1916 3238 20 2716 1287 658 3482 2297 2908
1826,236 1186 1279 1583 1205 93 3424 796 2557 779
1827,2633 1328 3049 1401 3053 2602 2050 1081 1546 1316
1828,2402 482 578 1371 3131 573 3151 3365 467 2920
1829,79 1086 802 3111 1510 3256 2345 3119 2068 107
1830,1316 94 3013 1505 69 36 1814 289 2054 3529
1831,2630 208 1211 2129 2745 2468 971 2817 2980 2757
1832,168 2529 3474 501 1376 3513 2261 3606 2966 539
1833,2664 1505 512 2732 2327 1337 3022 3013 1382 2281
1834,1782 830 2237 3005 3051 3530 2980 3648 2252 717
1835,2387 1272 3187 2670 174 107 584 1375 312 640
1836,3600 452 1039 3311 79 3363 2345 1868 2185 1246
1837,1669 2484 2132 2068 527 234 3415 1984 438 1278
1838,3151 2493 3418 428 467 2215 289 1948 944 3289
1839,1956 2857 3005 1871 1788 119 165 1546 3705 2190
1840,2221 1045 474 12 2847 2564 3606 3202 3238 1057
1841,922 3059 208 2956 3153 3269 1463 482 1811 3133
1842,2688 620 2091 3062 512 750 3409 2248 187 2477
1843,2980 3473 1007 119 640 774 1831 132 3238 2510
1844,79 702 1037 2653 2814 3311 1086 3406 3187 762
1845,640 1583 2402 1615 2210 1932 2603 3172 508 790
1846,2086 1590 3153 2564 2031 2774 3173 1371 124 211
1847,2345 1706 228 2282 22 1840 1700 2580 409 2646
1848,20 93 2960 3013 318 3653 2140 2510 2557 1505
1849,3013 772 790 2862 1592 1316 707 1376 529 3276
1850,528 1371 79 1868 174 3437 232 989 1272 2308
1851,1638 2474 1592 1792 707 529 530 2800 2331 785
1852,3036 3046 944 2297 2980 2250 1546 2988 584 1039
1853,93 1102 2922 1536 2709 515 147 1804 3262 2967
1854,451 1657 3264 1011 423 1403 3436 320 2036 2290
1855,620 2293 2466 3364 2830 357 2091 93 367 1487
1856,2210 1471 182 3153 99 2999 2239 2857 2780 2784
1857,1337 2510 2210 2757 2603 2342 2468 305 120 3049
1858,989 3269 1884 528 2534 1337 1223 1011 796 3142
1859,1795 672 1527 1939 353 16 983 1356 163 1741
1860,740 1039 2606 2817 3696 59 3489 3338 237 3418
1861,3513 3269 3256 2261 2063 3606 1948 1140 1081 132
1862,2342 1614 1078 3332 3082 3289 1859 1315 2327 2895
1863,2198 3660 2186 2630 2315 3366 3667 2159 2556 2119
1864,853 3435 2633 1446 599 2501 2485 1248 563 219
1865,2210 2470 863 1371 406 3473 1001 69 3677 3390
1866,1811 2365 3448 2327 2528 2297 922 3583 2256 1057
1867,1471 3142 2050 1374 883 1211 1329 3472 99 331
1868,3105 3131 93 601 3646 2688 2673 2410 2258 3153
1869,791 3628 1592 1039 3409 3537 2481 738 2452 3325
1870,1615 1057 3677 2636 1583 2502 476 1592 2528 790
1871,176 573 1179 902 3051 512 796 253 2397 601
1872,2602 1568 1376 2528 274 555 2980 3415 1678 2652
1873,3358 3005 512 743 3036 793 1001 904 2297 1287
1874,1316 3529 246 2732 2564 1916 2148 452 3269 1246
1875,2345 3406 1686 1630 707 1822 350 2467 3539 2664
1876,2342 2335 183 2468 1920 1617 1536 82 204 353
1877,3151 3000 1997 454 3668 421 147 523 2258 2858
1878,1583 1505 3669 3597 1045 1840 3059 169 3644 3227
1879,2603 1583 36 2314 2784 331 283 16 1546 2331
1880,1403 6 190 2534 3105 3694 674 225 1134 320
1881,2122 3013 584 1871 208 1746 2273 3402 1560 463
1882,1546 3142 1248 543 3269 2281 1640 3415 515 737
1883,1807 120 829 1386 741 2580 2474 138 153 779
1884,3409 570 3051 452 1545 2185 1687 1868 1573 2363
1885,382 3212 3533 2466 559 2830 2091 2248 3456 1598
1886,3327 2136 2237 2673 119 1850 2325 1920 1723 1374
1887,36 2224 741 2314 1304 2265 3583 1421 2784 1279
1888,3022 573 1279 779 2132 1868 3367 1811 2603 1638
1889,1422 3119 1278 1505 2402 1470 1669 527 1668 1337
1890,1505 3600 1668 3365 1669 467 1858 2557 640 528
1891,1762 79 1868 2185 1686 1337 37 1916 174 1725
1892,2068 2541 1545 2840 1690 2593 966 1831 204 1309
1893,16 944 2626 2054 214 3528 278 452 1807 2331
1894,2603 1658 3105 1040 309 2488 1859 2828 2261 1428
1895,1615 1868 530 3066 2757 2564 2342 3272 2331 3597
1896,640 1583 2501 3238 3256 2210 472 1044 508 124
1897,989 2314 3374 1747 3276 3535 2119 246 2054 2326
1898,3276 1968 1612 2716 1905 3667 1708 2237 1102 106
1899,169 1491 228 796 3465 3513 1511 3600 2088 3000
1900,2980 1316 1638 796 2054 2862 741 361 3019 487
1901,527 3256 2774 2068 3111 2256 1633 1371 3409 120
1902,36 3153 452 3013 3276 3256 528 3628 312 1590
1903,233 784 124 2468 3532 2335 2528 1059 3671 1491
1904,2345 1337 3406 1814 1711 1316 389 2338 2653 1892
1905,2874 1711 324 2857 649 1892 1914 1956 15 2239
1906,2297 2606 3646 3172 1658 3272 2664 1859 2673 3537
1907,462 796 3353 1657 2352 880 3415 3475 2798 1456
1908,573 382 2643 3111 467 778 3701 1475 232 3365
1909,1655 657 1032 166 3608 3438 2572 2006 3350 1830
1910,246 1633 120 573 1736 528 438 512 1456 1470
1911,1505 3256 2643 3415 3119 3365 2639 2774 1470 2376
1912,10 498 2091 2293 3125 2862 187 750 3000 2009
